"source_path","doc_kind","namespace_or_section","target_path","notes"
"docs/md/GTA/ConsoleEventArgs.ToString.md","type-member","GTA","docs/reference/gta/console-event-args.md","Fold member page ToString into the owning type reference page."
"docs/md/GTA/ConsoleEventArgsMembers.md","type-member-list","GTA","docs/reference/gta/console-event-args.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/ConsoleEventArgsMethods.md","type-member-list","GTA","docs/reference/gta/console-event-args.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/ConsoleEventArgsProperties.md","type-member-list","GTA","docs/reference/gta/console-event-args.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/ConsoleEventHandler.md","type-page","GTA","docs/reference/gta/console-event-handler.md","Keep as a standalone generated type reference page."
"docs/md/GTA/CursorType.md","type-page","GTA","docs/reference/gta/cursor-type.md","Keep as a standalone generated type reference page."
"docs/md/GTA/DecisionCategory.md","type-page","GTA","docs/reference/gta/decision-category.md","Keep as a standalone generated type reference page."
"docs/md/GTA/DecisionMaker.AddEventResponse.md","type-member","GTA","docs/reference/gta/decision-maker.md","Fold member page AddEventResponse into the owning type reference page."
"docs/md/GTA/DecisionMaker.ApplyTo.md","type-member","GTA","docs/reference/gta/decision-maker.md","Fold member page ApplyTo into the owning type reference page."
"docs/md/GTA/DecisionMaker.BehaviorTemplate.md","type-member","GTA","docs/reference/gta/decision-maker.md","Fold member page BehaviorTemplate into the owning type reference page."
"docs/md/GTA/DecisionMaker.CanChangeTarget.md","type-member","GTA","docs/reference/gta/decision-maker.md","Fold member page CanChangeTarget into the owning type reference page."
"docs/md/GTA/DecisionMaker.Category.md","type-member","GTA","docs/reference/gta/decision-maker.md","Fold member page Category into the owning type reference page."
"docs/md/GTA/DecisionMaker.Caution.md","type-member","GTA","docs/reference/gta/decision-maker.md","Fold member page Caution into the owning type reference page."
"docs/md/GTA/DecisionMaker.CombatTemplate.md","type-member","GTA","docs/reference/gta/decision-maker.md","Fold member page CombatTemplate into the owning type reference page."
"docs/md/GTA/DecisionMaker.CopyBehavior.md","type-member","GTA","docs/reference/gta/decision-maker.md","Fold member page CopyBehavior into the owning type reference page."
"docs/md/GTA/DecisionMaker.CopyBehaviorForGroupMembers.md","type-member-list","GTA","docs/reference/gta/decision-maker-copy-behavior-for-group.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/DecisionMaker.CopyCombat.md","type-member","GTA","docs/reference/gta/decision-maker.md","Fold member page CopyCombat into the owning type reference page."
"docs/md/GTA/DecisionMaker.CopyCombatForGroupMembers.md","type-member-list","GTA","docs/reference/gta/decision-maker-copy-combat-for-group.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/DecisionMaker.CopyTemplate.md","type-member","GTA","docs/reference/gta/decision-maker.md","Fold member page CopyTemplate into the owning type reference page."
"docs/md/GTA/DecisionMaker.Dispose.md","type-member","GTA","docs/reference/gta/decision-maker.md","Fold member page Dispose into the owning type reference page."
"docs/md/GTA/DecisionMaker.FireRate.md","type-member","GTA","docs/reference/gta/decision-maker.md","Fold member page FireRate into the owning type reference page."
"docs/md/GTA/DecisionMaker.LoadBehavior.md","type-member","GTA","docs/reference/gta/decision-maker.md","Fold member page LoadBehavior into the owning type reference page."
"docs/md/GTA/DecisionMaker.LoadCombat.md","type-member","GTA","docs/reference/gta/decision-maker.md","Fold member page LoadCombat into the owning type reference page."
"docs/md/GTA/DecisionMaker.LowHealth.md","type-member","GTA","docs/reference/gta/decision-maker.md","Fold member page LowHealth into the owning type reference page."
"docs/md/GTA/DecisionMaker.md","type-page","GTA","docs/reference/gta/decision-maker.md","Keep as a standalone generated type reference page."
"docs/md/GTA/DecisionMaker.MovementStyle.md","type-member","GTA","docs/reference/gta/decision-maker.md","Fold member page MovementStyle into the owning type reference page."
"docs/md/GTA/DecisionMaker.NavigationStyle.md","type-member","GTA","docs/reference/gta/decision-maker.md","Fold member page NavigationStyle into the owning type reference page."
"docs/md/GTA/DecisionMaker.RemoveEventResponse.md","type-member","GTA","docs/reference/gta/decision-maker.md","Fold member page RemoveEventResponse into the owning type reference page."
"docs/md/GTA/DecisionMaker.RetreatingBehavior.md","type-member","GTA","docs/reference/gta/decision-maker.md","Fold member page RetreatingBehavior into the owning type reference page."
"docs/md/GTA/DecisionMaker.SightRange.md","type-member","GTA","docs/reference/gta/decision-maker.md","Fold member page SightRange into the owning type reference page."
"docs/md/GTA/DecisionMaker.StandingStyle.md","type-member","GTA","docs/reference/gta/decision-maker.md","Fold member page StandingStyle into the owning type reference page."
"docs/md/GTA/DecisionMaker.TargetInjuredReaction.md","type-member","GTA","docs/reference/gta/decision-maker.md","Fold member page TargetInjuredReaction into the owning type reference page."
"docs/md/GTA/DecisionMaker.TargetLossResponse.md","type-member","GTA","docs/reference/gta/decision-maker.md","Fold member page TargetLossResponse into the owning type reference page."
"docs/md/GTA/DecisionMaker.Teamwork.md","type-member","GTA","docs/reference/gta/decision-maker.md","Fold member page Teamwork into the owning type reference page."
"docs/md/GTA/DecisionMaker.WeaponAccuracy.md","type-member","GTA","docs/reference/gta/decision-maker.md","Fold member page WeaponAccuracy into the owning type reference page."
"docs/md/GTA/DecisionMakerMembers.md","type-member-list","GTA","docs/reference/gta/decision-maker.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/DecisionMakerMethods.md","type-member-list","GTA","docs/reference/gta/decision-maker.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/DecisionMakerProperties.md","type-member-list","GTA","docs/reference/gta/decision-maker.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/DoorLock.md","type-page","GTA","docs/reference/gta/door-lock.md","Keep as a standalone generated type reference page."
"docs/md/GTA/DrivingStyle.md","type-page","GTA","docs/reference/gta/driving-style.md","Keep as a standalone generated type reference page."
"docs/md/GTA/EuphoriaHierarchy.md","namespace-hierarchy","GTA.Euphoria","docs/reference/gta-euphoria/hierarchy.md","Namespace hierarchy page retained as generated reference support."
"docs/md/GTA/ExplosionType.md","type-page","GTA","docs/reference/gta/explosion-type.md","Keep as a standalone generated type reference page."
"docs/md/GTA/FloatStatistic.md","type-page","GTA","docs/reference/gta/float-statistic.md","Keep as a standalone generated type reference page."
"docs/md/GTA/Font.Bold.md","type-member","GTA","docs/reference/gta/font.md","Fold member page Bold into the owning type reference page."
"docs/md/GTA/Font.Color.md","type-member","GTA","docs/reference/gta/font.md","Fold member page Color into the owning type reference page."
"docs/md/GTA/Font.Dispose.md","type-member","GTA","docs/reference/gta/font.md","Fold member page Dispose into the owning type reference page."
"docs/md/GTA/Font.Effect.md","type-member","GTA","docs/reference/gta/font.md","Fold member page Effect into the owning type reference page."
"docs/md/GTA/Font.EffectColor.md","type-member","GTA","docs/reference/gta/font.md","Fold member page EffectColor into the owning type reference page."
"docs/md/GTA/Font.EffectSize.md","type-member","GTA","docs/reference/gta/font.md","Fold member page EffectSize into the owning type reference page."
"docs/md/GTA/Font.FontFamily.md","type-member","GTA","docs/reference/gta/font.md","Fold member page FontFamily into the owning type reference page."
"docs/md/GTA/Font.GetLineHeight.md","type-member","GTA","docs/reference/gta/font.md","Fold member page GetLineHeight into the owning type reference page."
"docs/md/GTA/Font.Height.md","type-member","GTA","docs/reference/gta/font.md","Fold member page Height into the owning type reference page."
"docs/md/GTA/Font.Italic.md","type-member","GTA","docs/reference/gta/font.md","Fold member page Italic into the owning type reference page."
"docs/md/GTA/Font.md","type-page","GTA","docs/reference/gta/font.md","Keep as a standalone generated type reference page."
"docs/md/GTA/Font.Scaling.md","type-member","GTA","docs/reference/gta/font.md","Fold member page Scaling into the owning type reference page."
"docs/md/GTA/Font.WindowsFont.md","type-member","GTA","docs/reference/gta/font.md","Fold member page WindowsFont into the owning type reference page."
"docs/md/GTA/FontConstructor.md","type-constructor","GTA","docs/reference/gta/font.md","Merge constructor details into the owning type reference page."
"docs/md/GTA/FontConstructor2.md","type-constructor","GTA","docs/reference/gta/font.md","Merge constructor details into the owning type reference page."
"docs/md/GTA/FontConstructor3.md","type-constructor","GTA","docs/reference/gta/font.md","Merge constructor details into the owning type reference page."
"docs/md/GTA/FontConstructor4.md","type-constructor","GTA","docs/reference/gta/font.md","Merge constructor details into the owning type reference page."
"docs/md/GTA/FontConstructor5.md","type-constructor","GTA","docs/reference/gta/font.md","Merge constructor details into the owning type reference page."
"docs/md/GTA/FontConstructor6.md","type-constructor","GTA","docs/reference/gta/font.md","Merge constructor details into the owning type reference page."
"docs/md/GTA/FontConstructor7.md","type-constructor","GTA","docs/reference/gta/font.md","Merge constructor details into the owning type reference page."
"docs/md/GTA/FontConstructor8.md","type-constructor","GTA","docs/reference/gta/font.md","Merge constructor details into the owning type reference page."
"docs/md/GTA/FontEffect.md","type-page","GTA","docs/reference/gta/font-effect.md","Keep as a standalone generated type reference page."
"docs/md/GTA/FontMembers.md","type-member-list","GTA","docs/reference/gta/font.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/FontMethods.md","type-member-list","GTA","docs/reference/gta/font.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/FontProperties.md","type-member-list","GTA","docs/reference/gta/font.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/FontScaling.md","type-page","GTA","docs/reference/gta/font-scaling.md","Keep as a standalone generated type reference page."
"docs/md/GTA/FormsHierarchy.md","namespace-hierarchy","GTA.Forms","docs/reference/gta-forms/hierarchy.md","Namespace hierarchy page retained as generated reference support."
"docs/md/GTA/FormStartPosition.md","type-page","GTA","docs/reference/gta/form-start-position.md","Keep as a standalone generated type reference page."
"docs/md/GTA/Game.AllowEmergencyServices.md","type-member","GTA","docs/reference/gta/game.md","Fold member page AllowEmergencyServices into the owning type reference page."
"docs/md/GTA/Game.Console.md","type-member","GTA","docs/reference/gta/game.md","Fold member page Console into the owning type reference page."
"docs/md/GTA/Game.CurrentCamera.md","type-member","GTA","docs/reference/gta/game.md","Fold member page CurrentCamera into the owning type reference page."
"docs/md/GTA/Game.CurrentEpisode.md","type-member","GTA","docs/reference/gta/game.md","Fold member page CurrentEpisode into the owning type reference page."
"docs/md/GTA/Game.CurrentGameKeyDirection.md","type-member","GTA","docs/reference/gta/game.md","Fold member page CurrentGameKeyDirection into the owning type reference page."
"docs/md/GTA/Game.DefaultCamera.md","type-member","GTA","docs/reference/gta/game.md","Fold member page DefaultCamera into the owning type reference page."
"docs/md/GTA/Game.DisableMaxAmmoLimit.md","type-member","GTA","docs/reference/gta/game.md","Fold member page DisableMaxAmmoLimit into the owning type reference page."
"docs/md/GTA/Game.DisplayText_overload_1.md","member-overload","GTA","docs/reference/gta/game.md","Collapse the DisplayText overload detail into the owning type page."
"docs/md/GTA/Game.DisplayText_overload_2.md","member-overload","GTA","docs/reference/gta/game.md","Collapse the DisplayText overload detail into the owning type page."
"docs/md/GTA/Game.DisplayText_overloads.md","member-overload-list","GTA","docs/reference/gta/game.md","Collapse the DisplayText overload summary into the owning type page."
"docs/md/GTA/Game.DoAutoSave.md","type-member","GTA","docs/reference/gta/game.md","Fold member page DoAutoSave into the owning type reference page."
"docs/md/GTA/Game.ExecutableFile.md","type-member","GTA","docs/reference/gta/game.md","Fold member page ExecutableFile into the owning type reference page."
"docs/md/GTA/Game.Exists.md","type-member","GTA","docs/reference/gta/game.md","Fold member page Exists into the owning type reference page."
"docs/md/GTA/Game.FadeScreenIn_overload_1.md","member-overload","GTA","docs/reference/gta/game.md","Collapse the FadeScreenIn overload detail into the owning type page."
"docs/md/GTA/Game.FadeScreenIn_overload_2.md","member-overload","GTA","docs/reference/gta/game.md","Collapse the FadeScreenIn overload detail into the owning type page."
"docs/md/GTA/Game.FadeScreenIn_overloads.md","member-overload-list","GTA","docs/reference/gta/game.md","Collapse the FadeScreenIn overload summary into the owning type page."
"docs/md/GTA/Game.FadeScreenOut_overload_1.md","member-overload","GTA","docs/reference/gta/game.md","Collapse the FadeScreenOut overload detail into the owning type page."
"docs/md/GTA/Game.FadeScreenOut_overload_2.md","member-overload","GTA","docs/reference/gta/game.md","Collapse the FadeScreenOut overload detail into the owning type page."
"docs/md/GTA/Game.FadeScreenOut_overloads.md","member-overload-list","GTA","docs/reference/gta/game.md","Collapse the FadeScreenOut overload summary into the owning type page."
"docs/md/GTA/Game.FPS.md","type-member","GTA","docs/reference/gta/game.md","Fold member page FPS into the owning type reference page."
"docs/md/GTA/Game.GameTime.md","type-member","GTA","docs/reference/gta/game.md","Fold member page GameTime into the owning type reference page."
"docs/md/GTA/Game.GenerateHash.md","type-member","GTA","docs/reference/gta/game.md","Fold member page GenerateHash into the owning type reference page."
"docs/md/GTA/Game.GetFloatStatistic.md","type-member","GTA","docs/reference/gta/game.md","Fold member page GetFloatStatistic into the owning type reference page."
"docs/md/GTA/Game.GetIntegerStatistic.md","type-member","GTA","docs/reference/gta/game.md","Fold member page GetIntegerStatistic into the owning type reference page."
"docs/md/GTA/Game.GetScript_overload_1.md","member-overload","GTA","docs/reference/gta/game.md","Collapse the GetScript overload detail into the owning type page."
"docs/md/GTA/Game.GetScript_overload_2.md","member-overload","GTA","docs/reference/gta/game.md","Collapse the GetScript overload detail into the owning type page."
"docs/md/GTA/Game.GetScript_overloads.md","member-overload-list","GTA","docs/reference/gta/game.md","Collapse the GetScript overload summary into the owning type page."
"docs/md/GTA/Game.GetWaypoint.md","type-member","GTA","docs/reference/gta/game.md","Fold member page GetWaypoint into the owning type reference page."
"docs/md/GTA/Game.Globals.md","type-member","GTA","docs/reference/gta/game.md","Fold member page Globals into the owning type reference page."
"docs/md/GTA/Game.HeadingToDirection.md","type-member","GTA","docs/reference/gta/game.md","Fold member page HeadingToDirection into the owning type reference page."
"docs/md/GTA/Game.InstallFolder.md","type-member","GTA","docs/reference/gta/game.md","Fold member page InstallFolder into the owning type reference page."
"docs/md/GTA/Game.isFullscreen.md","type-member","GTA","docs/reference/gta/game.md","Fold member page isFullscreen into the owning type reference page."
"docs/md/GTA/Game.isGameKeyPressed.md","type-member","GTA","docs/reference/gta/game.md","Fold member page isGameKeyPressed into the owning type reference page."
"docs/md/GTA/Game.isKeyPressed.md","type-member","GTA","docs/reference/gta/game.md","Fold member page isKeyPressed into the owning type reference page."
"docs/md/GTA/Game.isMinigameInProgress.md","type-member","GTA","docs/reference/gta/game.md","Fold member page isMinigameInProgress into the owning type reference page."
"docs/md/GTA/Game.isMultiplayer.md","type-member","GTA","docs/reference/gta/game.md","Fold member page isMultiplayer into the owning type reference page."
"docs/md/GTA/Game.isScriptRunning_overload_1.md","member-overload","GTA","docs/reference/gta/game.md","Collapse the isScriptRunning overload detail into the owning type page."
"docs/md/GTA/Game.isScriptRunning_overload_2.md","member-overload","GTA","docs/reference/gta/game.md","Collapse the isScriptRunning overload detail into the owning type page."
"docs/md/GTA/Game.isScriptRunning_overloads.md","member-overload-list","GTA","docs/reference/gta/game.md","Collapse the isScriptRunning overload summary into the owning type page."
"docs/md/GTA/Game.LastFrameTime.md","type-member","GTA","docs/reference/gta/game.md","Fold member page LastFrameTime into the owning type reference page."
"docs/md/GTA/Game.LoadAllPathNodes.md","type-member","GTA","docs/reference/gta/game.md","Fold member page LoadAllPathNodes into the owning type reference page."
"docs/md/GTA/Game.LocalPlayer.md","type-member","GTA","docs/reference/gta/game.md","Fold member page LocalPlayer into the owning type reference page."
"docs/md/GTA/Game.MadDrivers.md","type-member","GTA","docs/reference/gta/game.md","Fold member page MadDrivers into the owning type reference page."
"docs/md/GTA/Game.md","type-page","GTA","docs/reference/gta/game.md","Keep as a standalone generated type reference page."
"docs/md/GTA/Game.Mouse.md","type-member","GTA","docs/reference/gta/game.md","Fold member page Mouse into the owning type reference page."
"docs/md/GTA/Game.MultiplayerGameMode.md","type-member","GTA","docs/reference/gta/game.md","Fold member page MultiplayerGameMode into the owning type reference page."
"docs/md/GTA/Game.NetworkMode.md","type-member","GTA","docs/reference/gta/game.md","Fold member page NetworkMode into the owning type reference page."
"docs/md/GTA/Game.Pause.md","type-member","GTA","docs/reference/gta/game.md","Fold member page Pause into the owning type reference page."
"docs/md/GTA/Game.Paused.md","type-member","GTA","docs/reference/gta/game.md","Fold member page Paused into the owning type reference page."
"docs/md/GTA/Game.PlayAudioEvent.md","type-member","GTA","docs/reference/gta/game.md","Fold member page PlayAudioEvent into the owning type reference page."
"docs/md/GTA/Game.PlayCreditsMusic.md","type-member","GTA","docs/reference/gta/game.md","Fold member page PlayCreditsMusic into the owning type reference page."
"docs/md/GTA/Game.PlayerCount.md","type-member","GTA","docs/reference/gta/game.md","Fold member page PlayerCount into the owning type reference page."
"docs/md/GTA/Game.PlayerList.md","type-member","GTA","docs/reference/gta/game.md","Fold member page PlayerList into the owning type reference page."
"docs/md/GTA/Game.PlayFrontendSound.md","type-member","GTA","docs/reference/gta/game.md","Fold member page PlayFrontendSound into the owning type reference page."
"docs/md/GTA/Game.PlayGameSound.md","type-member","GTA","docs/reference/gta/game.md","Fold member page PlayGameSound into the owning type reference page."
"docs/md/GTA/Game.PlayPhoneKeypadTone_overload_1.md","member-overload","GTA","docs/reference/gta/game.md","Collapse the PlayPhoneKeypadTone overload detail into the owning type page."
"docs/md/GTA/Game.PlayPhoneKeypadTone_overload_2.md","member-overload","GTA","docs/reference/gta/game.md","Collapse the PlayPhoneKeypadTone overload detail into the owning type page."
"docs/md/GTA/Game.PlayPhoneKeypadTone_overloads.md","member-overload-list","GTA","docs/reference/gta/game.md","Collapse the PlayPhoneKeypadTone overload summary into the owning type page."
"docs/md/GTA/Game.PreviewRingtone.md","type-member","GTA","docs/reference/gta/game.md","Fold member page PreviewRingtone into the owning type reference page."
"docs/md/GTA/Game.RadarZoom.md","type-member","GTA","docs/reference/gta/game.md","Fold member page RadarZoom into the owning type reference page."
"docs/md/GTA/Game.RadioStation.md","type-member","GTA","docs/reference/gta/game.md","Fold member page RadioStation into the owning type reference page."
"docs/md/GTA/Game.Resolution.md","type-member","GTA","docs/reference/gta/game.md","Fold member page Resolution into the owning type reference page."
"docs/md/GTA/Game.SendChatMessage.md","type-member","GTA","docs/reference/gta/game.md","Fold member page SendChatMessage into the owning type reference page."
"docs/md/GTA/Game.SetFloatStatistic.md","type-member","GTA","docs/reference/gta/game.md","Fold member page SetFloatStatistic into the owning type reference page."
"docs/md/GTA/Game.SetIntegerStatistic.md","type-member","GTA","docs/reference/gta/game.md","Fold member page SetIntegerStatistic into the owning type reference page."
"docs/md/GTA/Game.ShowSaveMenu.md","type-member","GTA","docs/reference/gta/game.md","Fold member page ShowSaveMenu into the owning type reference page."
"docs/md/GTA/Game.StopCreditsMusic.md","type-member","GTA","docs/reference/gta/game.md","Fold member page StopCreditsMusic into the owning type reference page."
"docs/md/GTA/Game.StopRingtonePreview.md","type-member","GTA","docs/reference/gta/game.md","Fold member page StopRingtonePreview into the owning type reference page."
"docs/md/GTA/Game.TimeScale.md","type-member","GTA","docs/reference/gta/game.md","Fold member page TimeScale into the owning type reference page."
"docs/md/GTA/Game.Unpause.md","type-member","GTA","docs/reference/gta/game.md","Fold member page Unpause into the owning type reference page."
"docs/md/GTA/Game.Version.md","type-member","GTA","docs/reference/gta/game.md","Fold member page Version into the owning type reference page."
"docs/md/GTA/Game.WaitInCurrentScript.md","type-member","GTA","docs/reference/gta/game.md","Fold member page WaitInCurrentScript into the owning type reference page."
"docs/md/GTA/Game.WantedMultiplier.md","type-member","GTA","docs/reference/gta/game.md","Fold member page WantedMultiplier into the owning type reference page."
"docs/md/GTA/GameEpisode.md","type-page","GTA","docs/reference/gta/game-episode.md","Keep as a standalone generated type reference page."
"docs/md/GTA/GameKey.md","type-page","GTA","docs/reference/gta/game-key.md","Keep as a standalone generated type reference page."
"docs/md/GTA/GameKeyDirection.md","type-page","GTA","docs/reference/gta/game-key-direction.md","Keep as a standalone generated type reference page."
"docs/md/GTA/GameMembers.md","type-member-list","GTA","docs/reference/gta/game.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/GameMethods.md","type-member-list","GTA","docs/reference/gta/game.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/GameMode.md","type-page","GTA","docs/reference/gta/game-mode.md","Keep as a standalone generated type reference page."
"docs/md/GTA/GameProperties.md","type-member-list","GTA","docs/reference/gta/game.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/GameVersion.md","type-page","GTA","docs/reference/gta/game-version.md","Keep as a standalone generated type reference page."
"docs/md/GTA/Garage.AbortAllGarageActivity.md","type-member","GTA","docs/reference/gta/garage.md","Fold member page AbortAllGarageActivity into the owning type reference page."
"docs/md/GTA/Garage.Close.md","type-member","GTA","docs/reference/gta/garage.md","Fold member page Close into the owning type reference page."
"docs/md/GTA/Garage.DontAffectCamera.md","type-member","GTA","docs/reference/gta/garage.md","Fold member page DontAffectCamera into the owning type reference page."
"docs/md/GTA/Garage.GetVehiclesInside.md","type-member","GTA","docs/reference/gta/garage.md","Fold member page GetVehiclesInside into the owning type reference page."
"docs/md/GTA/Garage.isClosed.md","type-member","GTA","docs/reference/gta/garage.md","Fold member page isClosed into the owning type reference page."
"docs/md/GTA/Garage.isOpen.md","type-member","GTA","docs/reference/gta/garage.md","Fold member page isOpen into the owning type reference page."
"docs/md/GTA/Garage.isVehicleInside.md","type-member","GTA","docs/reference/gta/garage.md","Fold member page isVehicleInside into the owning type reference page."
"docs/md/GTA/Garage.md","type-page","GTA","docs/reference/gta/garage.md","Keep as a standalone generated type reference page."
"docs/md/GTA/Garage.Name.md","type-member","GTA","docs/reference/gta/garage.md","Fold member page Name into the owning type reference page."
"docs/md/GTA/Garage.op_Equality.md","type-member","GTA","docs/reference/gta/garage.md","Fold member page op_Equality into the owning type reference page."
"docs/md/GTA/Garage.op_Inequality.md","type-member","GTA","docs/reference/gta/garage.md","Fold member page op_Inequality into the owning type reference page."
"docs/md/GTA/Garage.Open.md","type-member","GTA","docs/reference/gta/garage.md","Fold member page Open into the owning type reference page."
"docs/md/GTA/Garage.Type.md","type-member","GTA","docs/reference/gta/garage.md","Fold member page Type into the owning type reference page."
"docs/md/GTA/GarageMembers.md","type-member-list","GTA","docs/reference/gta/garage.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/GarageMethods.md","type-member-list","GTA","docs/reference/gta/garage.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/GarageOperators.md","type-member-list","GTA","docs/reference/gta/garage.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/GarageProperties.md","type-member-list","GTA","docs/reference/gta/garage.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/GarageType.md","type-page","GTA","docs/reference/gta/garage-type.md","Keep as a standalone generated type reference page."
"docs/md/GTA/Gender.md","type-page","GTA","docs/reference/gta/gender.md","Keep as a standalone generated type reference page."
"docs/md/GTA/Graphics.Convert_overload_1.md","member-overload","GTA","docs/reference/gta/graphics.md","Collapse the Convert overload detail into the owning type page."
"docs/md/GTA/Graphics.Convert_overload_2.md","member-overload","GTA","docs/reference/gta/graphics.md","Collapse the Convert overload detail into the owning type page."
"docs/md/GTA/Graphics.Convert_overload_3.md","member-overload","GTA","docs/reference/gta/graphics.md","Collapse the Convert overload detail into the owning type page."
"docs/md/GTA/Graphics.Convert_overloads.md","member-overload-list","GTA","docs/reference/gta/graphics.md","Collapse the Convert overload summary into the owning type page."
"docs/md/GTA/Graphics.ConvertX.md","type-member","GTA","docs/reference/gta/graphics.md","Fold member page ConvertX into the owning type reference page."
"docs/md/GTA/Graphics.ConvertY.md","type-member","GTA","docs/reference/gta/graphics.md","Fold member page ConvertY into the owning type reference page."
"docs/md/GTA/Graphics.DrawLine_overload_1.md","member-overload","GTA","docs/reference/gta/graphics.md","Collapse the DrawLine overload detail into the owning type page."
"docs/md/GTA/Graphics.DrawLine_overload_2.md","member-overload","GTA","docs/reference/gta/graphics.md","Collapse the DrawLine overload detail into the owning type page."
"docs/md/GTA/Graphics.DrawLine_overloads.md","member-overload-list","GTA","docs/reference/gta/graphics.md","Collapse the DrawLine overload summary into the owning type page."
"docs/md/GTA/Graphics.DrawRectangle_overload_1.md","member-overload","GTA","docs/reference/gta/graphics.md","Collapse the DrawRectangle overload detail into the owning type page."
"docs/md/GTA/Graphics.DrawRectangle_overload_2.md","member-overload","GTA","docs/reference/gta/graphics.md","Collapse the DrawRectangle overload detail into the owning type page."
"docs/md/GTA/Graphics.DrawRectangle_overloads.md","member-overload-list","GTA","docs/reference/gta/graphics.md","Collapse the DrawRectangle overload summary into the owning type page."
"docs/md/GTA/Graphics.DrawSprite_overload_1.md","member-overload","GTA","docs/reference/gta/graphics.md","Collapse the DrawSprite overload detail into the owning type page."
"docs/md/GTA/Graphics.DrawSprite_overload_2.md","member-overload","GTA","docs/reference/gta/graphics.md","Collapse the DrawSprite overload detail into the owning type page."
"docs/md/GTA/Graphics.DrawSprite_overload_3.md","member-overload","GTA","docs/reference/gta/graphics.md","Collapse the DrawSprite overload detail into the owning type page."
"docs/md/GTA/Graphics.DrawSprite_overload_4.md","member-overload","GTA","docs/reference/gta/graphics.md","Collapse the DrawSprite overload detail into the owning type page."
"docs/md/GTA/Graphics.DrawSprite_overload_5.md","member-overload","GTA","docs/reference/gta/graphics.md","Collapse the DrawSprite overload detail into the owning type page."
"docs/md/GTA/Graphics.DrawSprite_overload_6.md","member-overload","GTA","docs/reference/gta/graphics.md","Collapse the DrawSprite overload detail into the owning type page."
"docs/md/GTA/Graphics.DrawSprite_overloads.md","member-overload-list","GTA","docs/reference/gta/graphics.md","Collapse the DrawSprite overload summary into the owning type page."
"docs/md/GTA/Graphics.DrawText_overload_1.md","member-overload","GTA","docs/reference/gta/graphics.md","Collapse the DrawText overload detail into the owning type page."
"docs/md/GTA/Graphics.DrawText_overload_2.md","member-overload","GTA","docs/reference/gta/graphics.md","Collapse the DrawText overload detail into the owning type page."
"docs/md/GTA/Graphics.DrawText_overload_3.md","member-overload","GTA","docs/reference/gta/graphics.md","Collapse the DrawText overload detail into the owning type page."
"docs/md/GTA/Graphics.DrawText_overload_4.md","member-overload","GTA","docs/reference/gta/graphics.md","Collapse the DrawText overload detail into the owning type page."
"docs/md/GTA/Graphics.DrawText_overload_5.md","member-overload","GTA","docs/reference/gta/graphics.md","Collapse the DrawText overload detail into the owning type page."
"docs/md/GTA/Graphics.DrawText_overload_6.md","member-overload","GTA","docs/reference/gta/graphics.md","Collapse the DrawText overload detail into the owning type page."
"docs/md/GTA/Graphics.DrawText_overload_7.md","member-overload","GTA","docs/reference/gta/graphics.md","Collapse the DrawText overload detail into the owning type page."
"docs/md/GTA/Graphics.DrawText_overload_8.md","member-overload","GTA","docs/reference/gta/graphics.md","Collapse the DrawText overload detail into the owning type page."
"docs/md/GTA/Graphics.DrawText_overload_9.md","member-overload","GTA","docs/reference/gta/graphics.md","Collapse the DrawText overload detail into the owning type page."
"docs/md/GTA/Graphics.DrawText_overloads.md","member-overload-list","GTA","docs/reference/gta/graphics.md","Collapse the DrawText overload summary into the owning type page."
"docs/md/GTA/Graphics.FrameTime.md","type-member","GTA","docs/reference/gta/graphics.md","Fold member page FrameTime into the owning type reference page."
"docs/md/GTA/Graphics.GetRadarRectangle.md","type-member","GTA","docs/reference/gta/graphics.md","Fold member page GetRadarRectangle into the owning type reference page."
"docs/md/GTA/Graphics.md","type-page","GTA","docs/reference/gta/graphics.md","Keep as a standalone generated type reference page."
"docs/md/GTA/Graphics.Scaling.md","type-member","GTA","docs/reference/gta/graphics.md","Fold member page Scaling into the owning type reference page."
"docs/md/GTA/GraphicsEventArgs.Graphics.md","type-member","GTA","docs/reference/gta/graphics-event-args.md","Fold member page Graphics into the owning type reference page."
